date,pollution,dew,temp,press,wnd_spd,snow,rain
2013-03-22,70.958,-6.958,5.917,1017.208,21.603,0.000,0.000
2013-03-23,57.042,-6.875,4.125,1014.208,52.148,0.000,0.000
2013-03-24,20.750,-15.250,4.417,1021.958,9.909,0.000,0.000
2013-03-25,107.792,-7.167,4.833,1021.208,8.865,0.000,0.000
2013-03-26,195.292,-2.250,7.125,1013.500,14.141,0.000,0.000
2013-03-27,97.375,-4.708,10.792,1010.250,17.938,0.000,0.000
2013-03-28,33.167,-14.875,8.042,1020.875,9.816,0.000,0.000
2013-03-29,98.000,-6.208,5.417,1021.833,6.350,0.000,0.000
2013-03-30,92.625,-4.125,5.542,1022.375,21.105,0.000,0.000
2013-03-31,194.750,2.125,5.125,1019.167,52.910,0.000,0.000
2013-04-01,105.583,-3.625,10.292,1016.667,9.145,0.000,0.000
2013-04-02,106.417,-4.708,9.625,1017.417,13.093,0.000,0.000
2013-04-03,127.625,-1.583,10.917,1012.042,24.564,0.000,0.000
2013-04-04,79.792,-1.083,8.333,1014.500,34.142,0.000,1.500
2013-04-05,66.250,-0.875,8.542,1018.000,51.989,0.000,2.875
2013-04-06,13.958,-9.417,7.750,1016.875,9.147,0.000,0.000
2013-04-07,79.208,-2.333,8.792,1007.917,56.606,0.000,0.000
2013-04-08,21.042,-13.542,9.500,1012.083,98.925,0.000,0.000
2013-04-09,11.500,-11.958,8.833,1019.375,180.339,0.000,0.000
2013-04-10,12.000,-12.125,8.750,1019.292,134.906,0.000,0.000
2013-04-11,17.667,-13.500,10.542,1018.167,206.896,0.000,0.000
2013-04-12,50.583,-6.167,13.625,1012.625,4.767,0.000,0.000
2013-04-13,61.375,-1.458,16.292,1004.083,23.038,0.000,0.000
2013-04-14,28.708,-10.417,11.792,1010.250,17.096,0.000,0.000
2013-04-15,65.958,-0.583,12.417,1003.250,21.382,0.000,0.000
2013-04-16,55.917,-1.000,13.917,1006.292,12.927,0.000,0.000
2013-04-17,47.875,-2.667,11.333,1011.375,28.515,0.000,0.000
2013-04-18,11.708,-15.333,10.500,1022.375,11.602,0.000,0.000
2013-04-19,53.542,-2.125,7.042,1024.167,22.908,0.000,0.000
2013-04-20,76.958,-0.625,9.167,1020.875,18.512,0.000,0.000
2013-04-21,130.917,2.292,11.667,1018.208,20.189,0.000,0.000
2013-04-22,169.583,5.708,12.125,1014.167,21.493,0.000,0.000
2013-04-23,203.292,7.333,11.792,1011.167,9.480,0.000,0.042
2013-04-24,87.958,0.292,15.125,1010.375,17.041,0.000,0.000
2013-04-25,13.542,-9.167,16.833,1012.708,86.430,0.000,0.000
2013-04-26,74.500,-1.500,16.458,1009.958,13.072,0.000,0.000
2013-04-27,70.292,1.208,17.708,1010.292,22.085,0.000,0.000
2013-04-28,75.542,3.042,15.875,1010.000,12.420,0.000,0.000
2013-04-29,27.125,-9.250,21.208,1011.625,35.077,0.000,0.000
2013-04-30,23.208,-9.792,20.708,1013.583,11.568,0.000,0.000
2013-05-01,44.333,-0.792,17.167,1015.042,10.280,0.000,0.000
2013-05-02,83.417,3.625,18.333,1012.000,30.285,0.000,0.000
2013-05-03,63.000,6.917,17.250,1016.333,9.850,0.000,0.250
2013-05-04,85.875,5.708,18.875,1016.292,31.305,0.000,0.000
2013-05-05,178.792,11.042,20.417,1015.917,15.453,0.000,0.000
2013-05-06,219.417,12.833,22.667,1014.042,7.222,0.000,0.000
2013-05-07,177.500,13.167,22.792,1014.708,13.335,0.000,0.000
2013-05-08,130.708,11.042,20.625,1013.667,25.667,0.000,0.083
2013-05-09,48.417,11.625,17.542,1009.708,19.134,0.000,0.000
2013-05-10,49.833,2.667,21.375,1001.333,7.987,0.000,0.000
2013-05-11,54.125,-1.208,22.833,995.042,17.953,0.000,0.000
2013-05-12,48.500,-4.833,21.875,999.542,7.543,0.000,0.000
2013-05-13,94.958,6.167,20.333,1001.958,6.873,0.000,0.000
2013-05-14,71.042,1.250,24.500,1007.375,20.061,0.000,0.000
2013-05-15,68.625,6.417,21.750,1015.583,11.213,0.000,0.000
2013-05-16,67.667,9.250,20.750,1016.583,17.767,0.000,0.000
2013-05-17,70.750,12.250,20.292,1011.667,13.578,0.000,0.000
2013-05-18,59.292,13.667,20.625,1006.208,33.378,0.000,0.000
2013-05-19,54.917,2.250,20.292,1000.375,33.620,0.000,0.000
2013-05-20,46.583,-2.750,21.583,1000.500,33.137,0.000,0.000
2013-05-21,102.000,9.250,22.875,998.792,24.625,0.000,0.000
2013-05-22,63.833,7.292,22.917,1009.875,19.440,0.000,0.000
2013-05-23,81.833,10.167,22.417,1009.917,7.375,0.000,0.000
2013-05-24,120.917,14.167,23.250,1011.333,6.722,0.000,0.000
2013-05-25,61.708,12.792,24.083,1010.333,10.911,0.000,0.000
2013-05-26,105.083,16.875,20.792,1008.417,14.264,0.000,0.417
2013-05-27,74.667,15.542,19.750,1007.500,4.545,0.000,0.167
2013-05-28,80.958,15.792,20.583,1004.958,12.182,0.000,0.375
2013-05-29,21.542,-1.042,25.458,1008.542,63.883,0.000,0.000
2013-05-30,58.875,5.458,25.917,1005.792,22.927,0.000,0.000
2013-05-31,89.417,13.125,25.208,1002.333,38.481,0.000,0.000
2013-06-01,75.208,7.458,25.042,1005.917,4.488,0.000,0.000
2013-06-02,151.667,15.583,22.000,1004.792,19.373,0.000,0.000
2013-06-03,131.250,12.125,25.917,1004.458,3.817,0.000,0.000
2013-06-04,133.625,15.958,20.958,1011.333,14.029,0.000,0.167
2013-06-05,142.833,17.417,18.792,1011.875,6.000,0.000,1.792
2013-06-06,154.958,18.083,19.250,1010.208,4.917,0.000,2.292
2013-06-07,137.458,18.833,20.583,1008.125,3.539,0.000,0.625
2013-06-08,173.417,18.792,20.458,1007.417,2.811,0.000,0.208
2013-06-09,62.542,16.917,18.625,1010.000,23.990,0.000,3.917
2013-06-10,31.917,14.667,20.375,1012.333,6.050,0.000,0.167
2013-06-11,62.708,15.000,21.083,1008.042,7.767,0.000,0.083
2013-06-12,65.000,14.000,21.167,1007.625,13.352,0.000,0.000
2013-06-13,107.958,15.208,23.958,1007.875,11.120,0.000,0.000
2013-06-14,107.208,12.958,25.833,1007.833,51.748,0.000,0.000
2013-06-15,123.833,15.083,25.250,1006.750,10.305,0.000,0.000
2013-06-16,173.833,18.542,22.625,1003.375,8.701,0.000,0.500
2013-06-17,40.583,16.208,25.708,1001.417,11.679,0.000,0.000
2013-06-18,52.167,15.958,27.958,997.375,13.410,0.000,0.000
2013-06-19,52.417,14.292,29.125,1002.125,3.222,0.000,0.000
2013-06-20,82.708,16.792,27.375,1006.500,5.068,0.000,0.000
2013-06-21,80.083,16.792,26.500,1008.917,17.490,0.000,0.000
2013-06-22,59.167,18.292,21.750,1008.167,11.809,0.000,1.542
2013-06-23,67.542,16.875,25.625,1003.542,7.764,0.000,0.000
2013-06-24,110.458,19.750,24.917,1002.042,16.331,0.000,0.250
2013-06-25,122.250,20.333,22.292,1000.250,3.370,0.000,0.292
2013-06-26,153.333,20.958,25.667,996.917,14.585,0.000,0.000
2013-06-27,96.583,18.250,27.750,997.667,3.800,0.000,0.000
2013-06-28,301.083,21.792,25.417,1000.667,16.037,0.000,0.167
2013-06-29,97.708,20.917,23.125,1003.833,2.217,0.000,0.042
2013-06-30,181.708,22.417,25.208,1003.417,7.579,0.000,0.000
2013-07-01,148.042,22.375,24.875,998.875,2.477,0.000,0.458
2013-07-02,18.167,17.333,28.708,994.833,36.299,0.000,0.750
2013-07-03,30.958,18.375,30.083,995.125,9.739,0.000,0.000
2013-07-04,28.833,18.208,28.167,994.042,6.985,0.000,0.125
2013-07-05,22.833,16.833,29.083,997.625,14.193,0.000,0.000
2013-07-06,61.125,19.292,29.625,1000.417,21.314,0.000,0.042
2013-07-07,84.833,22.333,27.375,999.958,13.648,0.000,0.250
2013-07-08,94.042,22.750,25.042,1001.917,3.445,0.000,1.333
2013-07-09,87.917,22.792,24.333,1002.958,2.289,0.000,1.958
2013-07-10,37.125,21.208,23.792,1004.708,16.280,0.000,1.625
2013-07-11,40.000,20.208,25.125,1005.500,28.332,0.000,0.000
2013-07-12,70.292,21.667,26.542,1005.375,9.650,0.000,0.000
2013-07-13,108.792,22.250,27.375,1006.458,14.645,0.000,0.000
2013-07-14,88.167,21.333,26.583,1007.208,25.881,0.000,0.125
2013-07-15,63.417,23.042,24.250,999.125,14.138,0.000,13.125
2013-07-16,27.375,17.250,27.417,999.292,11.006,0.000,0.000
2013-07-17,46.458,18.417,26.667,1004.833,11.192,0.000,0.000
2013-07-18,134.083,22.083,25.500,1004.292,27.112,0.000,0.125
2013-07-19,122.500,21.250,26.542,1001.875,5.713,0.000,0.000
2013-07-20,99.042,18.583,28.083,1003.500,1.972,0.000,0.000
2013-07-21,72.875,20.875,27.375,1004.458,8.808,0.000,0.000
2013-07-22,75.083,19.917,26.583,1003.750,12.628,0.000,0.000
2013-07-23,43.833,17.792,27.292,999.833,12.460,0.000,0.042
2013-07-24,40.833,16.500,29.667,999.208,13.705,0.000,0.000
2013-07-25,33.083,16.750,29.708,1001.000,14.805,0.000,0.000
2013-07-26,54.042,19.250,25.917,1002.917,15.142,0.000,0.250
2013-07-27,107.417,22.250,24.583,1000.417,2.250,0.000,1.250
2013-07-28,64.000,18.958,29.958,999.625,5.774,0.000,0.000
2013-07-29,66.333,22.083,28.542,999.583,3.778,0.000,0.042
2013-07-30,101.083,21.667,28.583,997.167,8.084,0.000,0.000
2013-07-31,45.792,20.000,26.292,999.542,7.842,0.000,0.792
2013-08-01,44.917,19.792,23.167,1003.083,2.533,0.000,0.417
2013-08-02,70.958,19.833,25.833,1005.167,3.797,0.000,0.042
2013-08-03,32.917,17.250,27.583,1003.208,12.203,0.000,0.000
2013-08-04,84.208,20.958,27.042,999.708,9.147,0.000,0.167
2013-08-05,44.417,19.333,26.000,997.875,5.571,0.000,0.083
2013-08-06,121.458,23.750,28.375,998.958,5.960,0.000,0.000
2013-08-07,36.792,20.500,25.750,1001.958,16.834,0.000,0.542
2013-08-08,31.917,19.042,28.083,999.667,9.369,0.000,0.000
2013-08-09,36.042,18.292,28.583,1000.542,14.604,0.000,0.000
2013-08-10,88.333,22.250,28.750,1004.250,4.970,0.000,0.000
2013-08-11,123.000,23.583,27.500,1005.583,6.092,0.000,0.750
2013-08-12,53.208,21.792,26.625,1004.583,30.667,0.000,0.125
2013-08-13,79.417,22.208,28.083,1004.333,8.770,0.000,0.042
2013-08-14,62.125,22.250,28.333,1003.708,13.300,0.000,0.000
2013-08-15,100.917,24.208,29.375,1002.292,18.949,0.000,0.000
2013-08-16,107.667,24.792,28.208,997.333,7.786,0.000,0.208
2013-08-17,44.667,14.833,31.000,1000.583,44.953,0.000,0.000
2013-08-18,15.833,14.375,28.083,1007.625,3.241,0.000,0.000
2013-08-19,24.083,14.458,27.167,1009.833,4.937,0.000,0.000
2013-08-20,92.083,20.375,25.500,1008.833,5.031,0.000,0.375
2013-08-21,96.542,19.833,26.000,1007.542,11.344,0.000,0.042
2013-08-22,105.917,19.708,23.708,1008.500,4.805,0.000,0.417
2013-08-23,61.083,16.250,26.958,1008.708,10.390,0.000,0.000
2013-08-24,38.292,14.458,26.542,1008.833,7.361,0.000,0.000
2013-08-25,44.583,15.417,27.083,1006.250,9.611,0.000,0.000
2013-08-26,53.875,16.208,27.000,1005.375,15.385,0.000,0.000
2013-08-27,54.750,18.500,24.208,1007.167,44.041,0.000,0.083
2013-08-28,72.417,19.625,23.083,999.750,15.803,0.000,0.708
2013-08-29,36.583,10.958,24.750,1002.083,60.926,0.000,0.000
2013-08-30,13.167,8.458,22.833,1011.500,13.525,0.000,0.083
2013-08-31,23.750,9.125,22.500,1011.542,4.657,0.000,0.000
2013-09-01,48.458,12.625,22.792,1013.125,4.210,0.000,0.125
2013-09-02,59.875,13.750,22.083,1015.417,5.199,0.000,0.000
2013-09-03,99.583,16.000,22.542,1015.875,5.253,0.000,0.000
2013-09-04,83.125,16.750,20.458,1015.792,6.484,0.000,1.333
2013-09-05,24.625,13.958,20.708,1014.125,14.233,0.000,1.875
2013-09-06,77.375,14.458,21.042,1015.792,6.572,0.000,0.125
2013-09-07,82.083,12.917,22.000,1016.375,3.724,0.000,0.000
2013-09-08,111.667,15.625,21.333,1016.125,2.156,0.000,0.083
2013-09-09,85.375,15.833,21.292,1012.667,11.738,0.000,0.208
2013-09-10,66.458,10.792,22.875,1011.875,13.322,0.000,0.000
2013-09-11,72.583,12.792,21.458,1014.083,13.489,0.000,0.000
2013-09-12,153.292,15.625,22.083,1011.458,13.266,0.000,0.083
2013-09-13,95.125,16.917,19.792,1006.125,11.220,0.000,0.292
2013-09-14,72.833,12.042,23.167,1008.042,6.521,0.000,0.000
2013-09-15,24.833,5.500,20.375,1013.417,6.538,0.000,0.000
2013-09-16,57.125,12.792,20.417,1011.458,5.585,0.000,0.000
2013-09-17,103.458,16.583,20.000,1014.542,1.990,0.000,1.208
2013-09-18,115.750,17.792,21.417,1018.542,3.502,0.000,0.167
2013-09-19,122.083,17.500,21.792,1013.125,4.320,0.000,0.125
2013-09-20,67.792,13.250,22.042,1014.958,6.685,0.000,0.000
2013-09-21,53.583,13.292,22.833,1015.125,9.685,0.000,0.000
2013-09-22,90.500,15.583,20.208,1014.875,1.487,0.000,0.042
2013-09-23,44.292,9.167,16.208,1017.875,31.808,0.000,4.375
2013-09-24,15.375,2.417,14.417,1021.667,12.662,0.000,0.000
2013-09-25,16.708,-1.792,16.458,1020.250,8.792,0.000,0.000
2013-09-26,51.625,5.500,15.792,1016.667,4.807,0.000,0.000
2013-09-27,192.708,9.208,16.083,1011.375,6.018,0.000,0.000
2013-09-28,243.583,9.958,15.875,1011.000,3.352,0.000,0.000
2013-09-29,229.917,12.833,17.250,1017.083,14.082,0.000,0.000
2013-09-30,149.292,14.375,18.958,1018.375,7.129,0.000,0.000
2013-10-01,77.250,13.417,18.083,1016.792,4.189,0.000,1.167
2013-10-02,19.167,3.583,16.417,1020.667,7.615,0.000,0.000
2013-10-03,61.167,7.750,14.917,1017.917,6.703,0.000,0.000
2013-10-04,153.458,11.125,16.167,1013.958,3.762,0.000,0.000
2013-10-05,307.667,11.917,16.917,1019.125,3.631,0.000,0.000
2013-10-06,219.750,12.875,16.042,1022.250,1.970,0.000,0.042
2013-10-07,96.500,7.833,18.167,1022.167,8.046,0.000,0.000
2013-10-08,52.042,8.333,16.833,1019.625,7.204,0.000,0.000
2013-10-09,141.875,10.083,14.708,1010.875,2.270,0.000,0.000
2013-10-10,89.333,4.042,16.917,1010.542,43.082,0.000,0.000
2013-10-11,56.042,2.792,14.750,1015.083,2.626,0.000,0.000
2013-10-12,70.625,5.958,15.500,1017.833,7.597,0.000,0.042
2013-10-13,57.750,8.292,15.125,1018.542,3.315,0.000,0.125
2013-10-14,40.333,0.208,12.167,1025.958,18.304,0.000,0.125
2013-10-15,21.583,-6.875,9.333,1030.333,4.266,0.000,0.000
2013-10-16,59.583,-3.000,10.792,1025.333,8.735,0.000,0.000
2013-10-17,160.750,2.250,10.500,1025.958,8.622,0.000,0.000
2013-10-18,245.708,4.375,11.042,1024.708,3.426,0.000,0.000
2013-10-19,78.125,-1.333,14.167,1025.083,52.566,0.000,0.042
2013-10-20,28.500,-2.750,12.667,1024.708,4.154,0.000,0.000
2013-10-21,96.833,1.542,10.750,1022.917,4.334,0.000,0.000
2013-10-22,138.542,4.333,10.792,1021.750,5.402,0.000,0.125
2013-10-23,28.333,-7.333,10.042,1022.167,20.285,0.000,0.000
2013-10-24,22.667,-7.583,10.500,1026.625,39.597,0.000,0.000
2013-10-25,46.667,-3.708,11.542,1026.917,61.413,0.000,0.000
2013-10-26,66.583,-2.875,9.292,1022.417,15.832,0.000,0.000
2013-10-27,220.542,1.750,8.292,1017.583,2.028,0.000,0.000
2013-10-28,316.000,3.500,10.208,1019.417,11.102,0.000,0.000
2013-10-29,42.500,-2.375,9.667,1027.542,4.303,0.000,0.000
2013-10-30,94.583,-0.917,7.333,1027.833,2.699,0.000,0.000
2013-10-31,162.833,0.625,7.833,1027.250,6.127,0.000,0.000
2013-11-01,220.250,2.625,8.000,1026.083,3.109,0.000,0.042
2013-11-02,281.042,4.042,8.333,1022.250,6.700,0.000,0.000
2013-11-03,61.000,-3.750,12.667,1024.000,25.872,0.000,0.000
2013-11-04,47.042,-3.583,9.625,1027.833,3.630,0.000,0.000
2013-11-05,197.708,0.375,8.667,1020.667,1.860,0.000,0.000
2013-11-06,125.583,-7.542,9.750,1017.375,36.735,0.000,0.000
2013-11-07,38.083,-10.250,8.708,1020.792,39.583,0.000,0.000
2013-11-08,162.125,-2.917,6.417,1020.417,1.639,0.000,0.000
2013-11-09,103.958,-5.500,9.667,1023.583,13.780,0.000,0.000
2013-11-10,19.083,-25.875,5.083,1029.250,107.962,0.000,0.000
2013-11-11,37.917,-12.292,5.750,1028.000,8.325,0.000,0.000
2013-11-12,63.625,-7.375,6.625,1024.750,4.395,0.000,0.000
2013-11-13,190.958,-1.750,5.000,1021.208,1.841,0.000,0.000
2013-11-14,73.167,-9.708,8.417,1018.583,18.256,0.000,0.000
2013-11-15,113.000,-8.375,6.625,1017.042,4.880,0.000,0.000
2013-11-16,55.625,-11.792,8.208,1018.833,84.665,0.000,0.000
2013-11-17,13.708,-15.500,4.750,1024.375,54.258,0.000,0.000
2013-11-18,11.500,-18.083,4.792,1026.667,160.367,0.000,0.000
2013-11-19,36.417,-16.583,2.625,1024.958,6.015,0.000,0.000
2013-11-20,75.208,-11.250,3.458,1023.292,7.745,0.000,0.000
2013-11-21,128.583,-8.750,3.958,1025.833,3.515,0.000,0.000
2013-11-22,167.875,-8.083,4.542,1024.292,9.296,0.000,0.000
2013-11-23,218.875,-6.917,5.792,1020.042,4.188,0.000,0.000
2013-11-24,102.875,-10.000,6.292,1015.417,13.185,0.000,0.000
2013-11-25,21.917,-16.875,4.500,1017.333,95.297,0.000,0.000
2013-11-26,28.708,-19.625,0.917,1018.875,27.131,0.000,0.000
2013-11-27,7.458,-27.208,-2.250,1026.917,219.330,0.000,0.000
2013-11-28,25.500,-26.000,1.708,1026.167,407.353,0.000,0.000
2013-11-29,57.417,-15.667,4.875,1020.000,47.346,0.000,0.000
2013-11-30,37.583,-15.375,3.917,1022.708,8.025,0.000,0.000
2013-12-01,79.167,-14.000,2.917,1023.125,3.444,0.000,0.000
2013-12-02,133.583,-12.292,2.208,1018.875,3.501,0.000,0.000
2013-12-03,92.500,-12.875,6.500,1021.583,10.281,0.000,0.000
2013-12-04,116.250,-10.292,4.542,1019.667,3.968,0.000,0.000
2013-12-05,49.250,-13.708,4.875,1023.583,3.688,0.000,0.000
2013-12-06,154.667,-9.708,1.417,1019.583,1.710,0.000,0.000
2013-12-07,343.917,-5.375,0.167,1019.875,2.216,0.000,0.000
2013-12-08,232.250,-7.250,5.083,1020.542,20.250,0.000,0.000
2013-12-09,17.333,-16.667,2.083,1023.875,120.546,0.000,0.000
2013-12-10,29.500,-16.625,0.042,1019.708,38.091,0.000,0.000
2013-12-11,28.667,-19.458,1.542,1019.417,41.462,0.000,0.000
2013-12-12,23.167,-23.625,-2.875,1021.542,35.537,0.000,0.000
2013-12-13,68.625,-21.667,-3.792,1025.542,3.725,0.000,0.000
2013-12-14,63.708,-22.333,-2.917,1028.708,6.759,0.000,0.000
2013-12-15,50.250,-20.750,-0.917,1033.333,3.743,0.000,0.000
2013-12-16,181.750,-14.750,-3.042,1031.125,2.808,0.000,0.000
2013-12-17,89.917,-17.000,-0.958,1033.125,14.065,0.000,0.000
2013-12-18,50.125,-20.125,-4.792,1032.625,16.336,0.000,0.000
2013-12-19,41.583,-19.292,-5.375,1030.750,9.850,0.000,0.000
2013-12-20,38.250,-18.458,-3.833,1034.375,6.017,0.000,0.000
2013-12-21,81.708,-18.208,-2.625,1035.167,6.835,0.000,0.000
2013-12-22,177.958,-14.667,-4.708,1032.333,3.873,0.000,0.000
2013-12-23,149.833,-15.625,-2.417,1032.042,11.045,0.000,0.000
2013-12-24,315.917,-11.667,-4.542,1034.042,1.728,0.000,0.000
2013-12-25,180.708,-14.875,-2.167,1028.333,41.733,0.000,0.000
2013-12-26,14.625,-23.417,-1.792,1034.042,245.887,0.000,0.000
2013-12-27,31.917,-21.542,-2.333,1030.375,259.740,0.000,0.000
2013-12-28,19.708,-22.958,-1.250,1026.208,78.202,0.000,0.000
2013-12-29,40.208,-22.875,1.042,1019.208,12.254,0.000,0.000
2013-12-30,22.875,-22.458,4.167,1015.708,57.211,0.000,0.000
2013-12-31,51.833,-18.667,4.667,1012.333,56.877,0.000,0.000
2014-01-01,53.417,-17.167,6.625,1014.458,51.592,0.000,0.000
2014-01-02,162.625,-9.208,0.375,1018.333,3.570,0.000,0.000
2014-01-03,61.917,-13.375,2.750,1022.125,5.997,0.000,0.000
2014-01-04,150.417,-7.250,-2.000,1022.875,2.924,0.000,0.000
2014-01-05,104.083,-11.083,-0.917,1024.292,15.237,0.000,0.000
2014-01-06,150.875,-5.292,-0.917,1026.000,10.355,0.375,0.000
2014-01-07,121.333,-12.250,-0.083,1026.875,9.571,0.000,0.000
2014-01-08,19.250,-23.000,-3.375,1033.625,25.738,0.000,0.000
2014-01-09,32.417,-25.792,-4.417,1031.792,21.795,0.000,0.000
2014-01-10,79.833,-23.250,-4.750,1030.750,3.985,0.000,0.000
2014-01-11,156.708,-20.792,-3.792,1030.333,3.500,0.000,0.000
2014-01-12,21.042,-23.875,-1.875,1035.708,12.626,0.000,0.000
2014-01-13,119.833,-19.500,-5.500,1031.833,1.934,0.000,0.000
2014-01-14,124.750,-18.292,-3.833,1033.875,4.507,0.000,0.000
2014-01-15,191.792,-17.083,-2.833,1031.083,4.412,0.000,0.000
2014-01-16,457.500,-8.458,-0.917,1027.917,4.173,0.000,0.000
2014-01-17,167.542,-13.667,0.500,1031.333,18.008,0.167,0.000
2014-01-18,71.250,-17.458,0.458,1032.667,18.325,0.000,0.000
2014-01-19,131.167,-10.542,0.042,1024.833,11.322,0.000,0.000
2014-01-20,10.458,-22.083,0.042,1029.583,175.352,0.000,0.000
2014-01-21,42.375,-21.750,-1.208,1032.042,109.365,0.000,0.000
2014-01-22,141.167,-18.417,-3.083,1023.583,3.295,0.000,0.000
2014-01-23,289.375,-14.042,-3.083,1016.792,1.581,0.000,0.000
2014-01-24,162.667,-16.958,2.500,1017.292,10.636,0.000,0.000
2014-01-25,34.208,-19.125,1.792,1027.000,9.405,0.000,0.000
2014-01-26,55.667,-10.583,-1.042,1029.125,15.931,0.000,0.000
2014-01-27,100.792,-14.292,0.500,1019.125,15.558,0.000,0.000
2014-01-28,43.917,-16.125,-0.042,1027.750,19.481,0.000,0.000
2014-01-29,142.875,-8.833,-2.500,1014.917,4.319,0.000,0.000
2014-01-30,75.167,-17.667,1.958,1017.792,12.572,0.000,0.000
2014-01-31,164.292,-6.625,0.292,1019.333,10.763,0.000,0.000
2014-02-01,156.833,-3.625,2.667,1016.000,9.558,0.000,0.000
2014-02-02,74.375,-15.958,4.417,1015.042,38.055,0.000,0.000
2014-02-03,7.417,-33.333,-1.208,1026.875,54.117,0.000,0.000
2014-02-04,25.750,-31.708,-3.000,1029.625,33.063,0.000,0.000
2014-02-05,102.375,-18.167,-3.917,1028.708,5.378,0.000,0.000
2014-02-06,145.250,-13.042,-2.375,1029.917,2.308,0.000,0.000
2014-02-07,102.250,-7.250,-3.375,1027.333,37.861,7.125,0.000
2014-02-08,60.042,-11.917,-2.958,1027.833,23.455,4.375,0.000
2014-02-09,13.375,-21.375,-5.875,1036.458,63.964,0.000,0.000
2014-02-10,23.917,-19.792,-6.333,1035.042,14.585,0.000,0.000
2014-02-11,124.833,-15.542,-6.042,1028.292,4.507,0.000,0.000
2014-02-12,143.583,-16.458,-2.667,1032.292,10.041,0.000,0.000
2014-02-13,211.167,-10.583,-2.208,1034.833,43.979,0.125,0.000
2014-02-14,286.500,-9.000,-3.125,1026.458,2.082,0.000,0.000
2014-02-15,372.000,-7.958,-1.792,1024.417,3.559,0.000,0.000
2014-02-16,273.875,-9.625,0.750,1029.083,14.493,0.000,0.000
2014-02-17,80.792,-13.458,0.875,1034.750,14.138,0.000,0.000
2014-02-18,64.292,-11.875,-1.333,1032.167,19.448,0.042,0.000
2014-02-19,78.417,-13.083,-0.542,1028.667,6.947,0.000,0.000
2014-02-20,249.375,-6.042,-1.667,1030.292,16.503,0.125,0.000
2014-02-21,331.083,-6.292,-0.875,1028.292,1.994,0.000,0.000
2014-02-22,339.583,-4.708,2.667,1029.792,6.871,0.000,0.000
2014-02-23,281.083,-5.583,1.792,1030.792,5.431,0.000,0.000
2014-02-24,351.625,-4.958,3.458,1027.417,2.772,0.000,0.000
2014-02-25,442.667,-4.292,2.458,1026.042,2.697,0.000,0.000
2014-02-26,407.667,-1.167,4.667,1022.833,4.133,0.000,0.292
2014-02-27,19.917,-16.417,4.458,1028.625,27.980,0.000,0.000
2014-02-28,97.417,-7.500,1.417,1026.583,3.855,0.000,0.000
2014-03-01,84.917,-15.375,5.083,1023.292,14.954,0.000,0.000
2014-03-02,154.583,-8.167,3.875,1022.458,7.989,0.000,0.000
2014-03-03,245.208,-5.917,1.000,1021.958,5.923,0.000,0.000
2014-03-04,59.792,-19.250,4.125,1026.083,46.214,0.000,0.000
2014-03-05,24.958,-21.417,2.333,1028.208,32.352,0.000,0.000
2014-03-06,18.083,-26.625,2.750,1029.792,12.611,0.000,0.000
2014-03-07,59.667,-18.667,2.500,1029.375,7.564,0.000,0.000
2014-03-08,174.792,-7.542,3.750,1023.417,6.616,0.000,0.000
2014-03-09,123.042,-9.792,3.292,1025.958,10.321,0.000,0.000
2014-03-10,101.458,-7.333,2.750,1023.917,10.043,0.000,0.000
2014-03-11,204.708,-6.417,6.833,1017.667,6.947,0.000,0.000
2014-03-12,18.083,-19.125,7.083,1025.333,8.454,0.000,0.000
2014-03-13,22.750,-21.125,6.583,1021.667,8.719,0.000,0.000
2014-03-14,22.875,-21.292,11.083,1018.000,37.140,0.000,0.000
2014-03-15,109.042,-10.500,11.000,1010.750,10.692,0.000,0.000
2014-03-16,124.625,-9.042,11.625,1014.917,13.051,0.000,0.000
2014-03-17,91.083,-7.667,12.792,1012.042,40.808,0.000,0.000
2014-03-18,39.958,-9.708,11.708,1021.917,35.964,0.000,0.000
2014-03-19,59.667,-7.833,8.792,1022.542,18.439,0.000,0.000
2014-03-20,10.333,-16.000,11.750,1026.250,33.840,0.000,0.000
2014-03-21,24.667,-15.000,14.750,1020.042,13.147,0.000,0.000
2014-03-22,65.000,-13.875,14.583,1017.500,10.336,0.000,0.000
2014-03-23,152.458,-4.875,12.500,1023.292,14.039,0.000,0.000
2014-03-24,243.917,0.208,12.875,1013.875,5.694,0.000,0.000
2014-03-25,228.375,1.208,14.708,1010.083,6.124,0.000,0.000
2014-03-26,306.417,6.083,15.500,1010.083,4.926,0.000,0.000
2014-03-27,270.750,4.542,13.417,1011.292,6.050,0.000,0.000
2014-03-28,148.250,6.083,15.917,1007.792,6.924,0.000,0.417
2014-03-29,45.500,0.958,16.333,1012.667,5.290,0.000,0.000
2014-03-30,34.167,-4.875,18.042,1015.000,7.730,0.000,0.000
2014-03-31,151.333,2.917,17.167,1015.167,17.283,0.000,0.042
2014-04-01,132.958,2.042,15.958,1012.125,6.143,0.000,0.000
2014-04-02,106.750,1.083,16.292,1014.500,14.415,0.000,0.000
2014-04-03,24.375,-17.417,14.042,1023.208,18.288,0.000,0.000
2014-04-04,32.542,-10.125,13.875,1014.875,10.801,0.000,0.000
2014-04-05,25.542,-11.042,13.292,1021.917,8.288,0.000,0.000
2014-04-06,57.917,-8.458,15.625,1017.375,18.471,0.000,0.000
